ep_m1_public_data.fid--6d42ff34_183da88450c_52ea,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Chaetodon lunulatus,Chaetodon lunulatus,12.5,1,102.774,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52eb,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Chaetodontidae,Heniochus chrysostomus,Heniochus chrysostomus,12.5,2,220.9355,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52ec,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Gomphosus varius,Gomphosus varius,7.5,1,6.9855,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52ed,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Labroides bicolor,Labroides bicolor,5,1,1.9278,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52ee,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Pseudocheilinus hexataenia,Pseudocheilinus hexataenia,5,2,5.1894,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52ef,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Labridae,Thalassoma hardwicke,Thalassoma hardwicke,2.5,3,0.8818,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f0,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Centropyge flavissima,Centropyge flavissima,7.5,2,,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f1,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacanthidae,Centropyge flavissima,Centropyge flavissima,10,1,,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f2,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Abudefduf sexfasciatus,Abudefduf sexfasciatus,12.5,25,1738.5482,POINT (-149.5800018310547 -17.540000915527344)
ep_m1_public_data.fid--6d42ff34_183da88450c_52f3,689003047,French Polynesia,Society Islands,Society Islands,Eastern Indo-Pacific,Society Islands,FP1,Papeete Dock,-17.54,-149.58,7/1/2009,2.1,RLS,,,,,1,1,Chordata,Actinopterygii,Perciformes,Pomacentridae,Chromis iomelas,Chromis iomelas,5,3,8.7064,POINT (-149.5800018310547 -17.540000915527344)
